EPOVL6TSCZSV8RS4N6,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,3,4,1,1,5,1,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6SMYTDVYZ54N2,1,1,0,1,2,1,,,,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL6X5BV42NHT4N9,1,0,0,2,2,1,2,2,1,3,4,4,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,1,1,5,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6TB3XPV7MJ4N9,1,0,0,2,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,1,1,5,2,4,2,1,2,2,2,2,2,2,0,0,0,1
EPOVL5Z3HBFW7FQ4N6,1,1,0,2,2,1,2,2,2,4,4,4,4,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,2,4,2,5,2,1,2,2,2,2,2,2,0,0,0,1
EPOVL6RFKYGZQSM4N7,1,1,0,1,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,5,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6TCSJXVWKT4N3,1,0,0,2,2,1,4,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,5,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL5Z65SZ3M524N1,1,0,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL6T9H4WW2T54N4,1,1,0,2,2,1,2,2,1,3,3,3,3,1,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,4,3,1,1,4,2,3,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6RMKSMNY6Z4N4,1,1,0,1,2,1,2,2,2,3,3,4,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,3,1,1,5,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL6Q7BHB6X9J4N9,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL64XSWZJ5PX4N5,0,1,0,2,,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,5,2,4,1,1,2,2,2,2,2,2,0,0,0,1
EPOVL6SJ4JMPB494N0,1,1,0,1,2,1,2,2,1,4,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6TYV7SW9L64N6,1,1,0,2,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL66NWY37HNS4N3,0,1,0,2,,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6TX8NBTCSD4N5,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,2,6,1,4,2,1,2,2,2,2,2,2,0,0,1,0
EPOVL6YSZCX9CLP4N2,1,0,0,2,2,1,2,2,1,3,3,2,4,0,1,0,0,1,0,1,0,0,1,3,2,3,3,3,3,3,3,1,1,2,2,4,2,2,1,2,2,2,2,2,0,0,1,0
EPOVL6VXTKH8GGJ4N0,1,1,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,3,1,1,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL6R228KGDY84N0,1,1,0,1,2,1,2,2,2,4,3,4,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6TFWQLKZXM4N3,1,1,0,1,2,1,2,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,1,1,6,2,2,1,1,2,2,2,2,2,2,0,0,1,1
EPOVL6THDLT5CBG4N1,1,1,0,1,2,1,2,2,1,3,3,3,4,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,1,2,4,2,2,1,2,2,1,2,2,2,2,0,0,1,0
EPOVL6TKGS7J7B34N0,1,0,0,1,2,1,,,,1,2,2,3,0,0,0,0,0,0,1,0,0,1,3,2,4,3,3,4,3,4,1,1,3,2,1,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL6VWF755ZNG4N0,1,0,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,4,3,3,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,0,1
EPOVL6SSF976R2R4N1,1,1,0,1,2,2,2,2,2,2,2,3,3,1,0,0,0,0,0,1,0,1,1,3,2,3,2,3,3,3,3,1,1,5,2,4,2,1,2,2,2,2,2,2,0,0,1,0
EPOVL7B8GM9VBFC4N4,1,1,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,1,1,2,2,6,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL755V6SN5L74N1,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,3,2,5,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL6SDB3HQWWW4N2,1,1,0,1,2,1,2,2,2,4,4,4,3,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,3,3,4,1,1,2,2,3,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL7PRWYGSQSQ4N8,1,1,0,1,1,2,1,1,1,3,4,4,4,1,0,1,0,0,1,0,0,0,1,3,4,4,4,3,3,4,4,1,1,2,1,4,1,1,1,1,1,1,1,1,0,1,1,0
EPOVL6Y5KTLNFD24N3,1,1,0,1,2,1,2,2,1,3,4,2,4,0,0,0,0,1,0,0,0,0,1,4,2,4,4,4,4,2,4,1,1,5,2,5,2,1,2,2,2,2,2,2,0,0,1,0
EPOVL8KLGNRSKKK4N7,1,1,0,2,2,1,,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL7B893F4F9W4N3,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,1,0,1,3,3,4,2,3,3,3,3,1,1,4,1,4,2,2,1,2,2,2,2,2,0,0,1,0
EPOVL8B7VDRFVNS4N9,1,0,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL6SRVMS8B3L4N8,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,4,2,6,2,1,1,2,2,2,2,2,1,0,0,0
EPOVL8M6MDKNPRD4N0,1,0,0,2,2,1,,,,2,2,2,3,0,0,0,0,1,0,1,0,0,1,3,2,3,2,3,3,2,3,1,2,5,2,2,1,2,2,1,1,2,2,2,0,0,1,0
EPOVL8Q8B8DNP2B4N2,0,1,0,1,,2,,,,3,3,3,3,0,0,0,1,0,0,0,0,0,1,1,2,2,3,3,4,4,3,2,1,4,2,4,2,1,1,1,1,2,1,2,0,1,0,0
EPOVL8TN3S9LQ6X4N3,1,0,0,2,2,1,2,2,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,3,1,1,4,1,1,2,1,2,2,2,1,2,2,0,0,1,0
EPOVL9F49CM3NL54N6,1,0,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,5,2,5,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL9HG6J5DYNK4N1,1,0,0,1,2,1,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,2,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOVL9FP9RWJF2B4N2,1,1,0,2,1,1,2,2,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,3,2,2,6,2,1,2,1,1,2,2,2,2,2,0,0,0,1
EPOVL9GNS3H96MD4N5,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,1,0,1,0,1,3,2,3,2,3,3,2,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOVL9NTWKHZ9GR4N8,1,0,0,2,2,1,2,2,2,3,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,2,1,1,2,5,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLB5R7YJFQPH4N8,1,0,0,2,2,1,2,2,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,1,2,2,2,2,2,2,0,0,1,0
EPOVL9PMFJK8GXV4N6,1,1,0,1,2,1,4,2,1,3,3,3,3,0,0,1,0,1,1,1,1,0,1,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOVLBKWYQKTWVC4N1,1,0,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,3,3,4,1,1,5,1,1,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLBZL79HF88Y4N2,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,1,3,2,2,1,2,2,2,2,2,0,1,0,0
EPOVLBZSBYRY92C4N5,1,0,0,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,7,1,1,1,2,2,2,2,2,2,2,0,0,0,1
EPOVLBTYGT3D2Y24N8,1,1,0,1,2,1,2,2,1,3,3,3,3,1,0,0,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,4,2,6,2,2,1,2,2,2,2,2,0,0,0,1
EPOVLBZK9W2QF3S4N9,1,1,0,2,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,1,1,7,1,1,1,2,1,2,1,2,2,2,0,0,1,0
EPOVLC5LZNVFLZS4N2,1,1,0,2,1,2,2,1,2,3,3,3,3,0,0,1,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,2,1,3,2,1,2,1,2,2,2,1,2,2,0,0,1,0
EPOVLCJCH4C2HS64N3,1,1,0,2,1,2,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,2,1,1,2,2,2,2,2,2,1,0,0,0
EPOVLCNBBTPSDWH4N8,1,1,0,1,2,1,2,2,1,2,1,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,2,2,2,4,1,2,1,1,1,1,2,1,0,1,1,0
EPOVLCHDWJXQYF64N4,1,1,0,1,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,3,3,1,1,2,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLCFH5FHSJP44N2,1,1,0,2,2,1,,,,4,4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,2,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVLCTBXRST2NY4N0,0,1,0,1,,2,3,2,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,3,3,2,2,4,2,5,1,1,1,1,1,1,1,1,1,0,0,0
EPOVLCVVQSZGTT64N0,1,1,0,1,1,2,1,1,1,4,4,4,4,0,1,0,0,1,0,0,0,0,1,4,3,4,4,4,4,4,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0
EPOVLCGK6P8MBJH4N2,0,0,0,2,,,3,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,4,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLCX3DT53WNM4N8,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVLDLY8BJVGSS4N7,1,0,0,1,2,1,2,2,1,3,3,4,4,0,0,0,0,0,0,0,0,1,1,3,4,4,2,3,4,4,3,1,1,4,2,3,2,1,2,2,2,2,2,2,0,0,1,0
EPOVLDTGGWST3MB4N2,0,0,0,1,,2,,,,4,4,4,4,0,0,0,0,1,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0
EPOVLDS9H3H8V454N3,1,1,0,1,2,1,,,,2,3,2,2,0,1,0,0,0,0,0,1,0,1,3,3,3,2,3,3,3,3,1,1,5,2,3,1,2,2,2,2,1,2,2,0,0,1,0
EPOVLDKN8BB7QZR4N9,1,1,0,1,2,1,2,2,1,3,3,3,2,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,1,1,5,2,3,1,1,2,2,2,2,2,2,1,0,0,0
EPOVLDW9QKY6DKZ4N1,0,0,1,1,,2,,,,1,2,3,3,0,0,0,0,0,0,0,1,0,1,2,3,3,4,3,4,4,4,1,1,2,1,5,1,1,1,1,1,1,1,1,0,1,0,0
EPOVLDYGZ869FDL4N9,1,0,0,2,2,1,2,2,2,3,3,3,3,0,0,1,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,2,6,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLF6TM8XSY8W4N6,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,1,1,0,0,0,0,0,1,3,3,2,3,3,3,3,3,1,1,2,2,5,2,2,2,2,2,2,2,2,0,1,0,0
EPOVLDW78M9QW424N1,1,1,0,1,2,1,2,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,2,3,1,2,4,2,2,1,2,2,2,2,2,2,2,1,0,0,0
EPOVLF24KMSP67V4N4,1,1,0,1,2,1,2,2,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,2,4,2,3,2,1,2,2,2,2,2,2,1,0,0,0
EPOVLBY89K3B9624N2,1,0,0,2,2,1,1,2,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,2,1,1,3,2,4,2,2,2,2,2,2,2,2,1,1,0,0
EPOVLDTDBD629TG4N7,1,1,0,1,1,1,2,2,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,5,2,5,2,2,2,2,2,1,2,2,0,0,1,0
EPOVLFF5DZ7T7P44N9,1,1,0,1,1,1,,,,1,3,2,3,0,0,0,1,1,1,1,1,0,1,2,1,2,1,2,1,2,2,1,1,7,1,3,2,1,1,1,2,1,2,2,0,0,1,1
EPOVLG7ZMPJWWTW4N6,1,0,0,1,2,1,,,,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,2,2,2,4,2,2,2,2,2,2,2,2,0,0,0,1
EPOVLFQ9QK9HZH54N2,,,,2,,,,,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,5,2,4,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLJKK98W3NVX4N5,0,0,0,1,,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,3,1,1,1,2,2,2,2,2,0,0,1,0
EPOVLJ3PHWH88RF4N9,1,0,0,2,2,1,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,4,2,4,2,1,2,2,2,1,2,2,0,0,0,1
EPOVLJL4MJDGKWZ4N6,1,1,0,1,2,1,2,2,2,3,3,3,3,0,0,0,0,0,1,0,0,0,1,3,3,3,3,3,3,3,3,1,2,6,1,4,2,2,2,2,2,2,2,2,0,0,1,0
EPOVLJKVJ3DSS3D4N0,1,1,0,2,2,1,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,1,4,2,1,2,1,2,2,2,2,2,2,0,0,1,0
EPOVLJMZFDRGVV84N3,1,1,0,1,2,1,,,,2,3,3,3,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,1,1,2,2,6,2,1,2,2,2,2,2,2,0,0,0,1
EPOVLKBZ33YXFZS4N7,1,1,0,1,2,1,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,3,2,1,2,2,2,2,2,2,2,2,1,0,0,0
EPOVLKYCT2Z7PR44N3,1,1,0,1,2,1,2,2,2,3,3,4,3,0,1,0,0,1,0,0,1,0,1,3,2,3,2,3,3,2,2,1,1,4,2,1,1,1,2,2,2,1,2,2,1,0,1,0
